1147,ENSG00000213341
25820,ENSG00000166233
150094,ENSG00000142178
84159,ENSG00000150347
57479,ENSG00000126464
5172,ENSG00000091137
57649,ENSG00000109118
55728,ENSG00000078177
1009,ENSG00000140937
79934,ENSG00000123815
55726,ENSG00000064102
3192,ENSG00000153187
9204,ENSG00000163867
8621,ENSG00000065883
23199,ENSG00000131149
122481,ENSG00000140057
4214,ENSG00000095015
54897,ENSG00000130940
64718,ENSG00000059145
699,ENSG00000169679
23034,ENSG00000020577
375056,ENSG00000154305
55727,ENSG00000011114
4719,ENSG00000023228
93986,ENSG00000128573
55250,ENSG00000134759
421,ENSG00000099889
23060,ENSG00000180357
8546,ENSG00000132842
64750,ENSG00000108854
60509,ENSG00000084693
26098,ENSG00000107938
3643,ENSG00000171105
27164,ENSG00000256463
55749,ENSG00000060339
8658,ENSG00000173273
23040,ENSG00000186487
29994,ENSG00000123636
4843,ENSG00000007171
84466,ENSG00000145794
23112,ENSG00000100354
10406,ENSG00000101443
4122,ENSG00000196547
9990,ENSG00000140199
138241,ENSG00000155621
55142,ENSG00000137814
196740,ENSG00000165633
5125,ENSG00000099139
23036,ENSG00000188994
55924,ENSG00000197852
5688,ENSG00000101182
3097,ENSG00000010818
51552,ENSG00000119396
53831,ENSG00000139572
89872,ENSG00000143595
90324,ENSG00000142039
23064,ENSG00000107290
6035,ENSG00000129538
57463,ENSG00000181754
127933,ENSG00000152332
22984,ENSG00000148843
396,ENSG00000141522
4756,ENSG00000067141
7994,ENSG00000083168
5693,ENSG00000100804
84924,ENSG00000186017
4094,ENSG00000178573
4804,ENSG00000064300
10213,ENSG00000115233
129685,ENSG00000137413
54707,ENSG00000142751
10137,ENSG00000244462
6657,ENSG00000181449
29072,ENSG00000181555
8559,ENSG00000165630
6804,ENSG00000106089
50863,ENSG00000182667
11128,ENSG00000148606
686,ENSG00000169814
8714,ENSG00000108846
64834,ENSG00000066322
55359,ENSG00000060140
23524,ENSG00000167978
81565,ENSG00000166579
11186,ENSG00000068028
283571,ENSG00000119608
10522,ENSG00000177030
3232,ENSG00000128652
26985,ENSG00000185009
57125,ENSG00000161381
23678,ENSG00000104205
56947,ENSG00000168958
9025,ENSG00000112130
79718,ENSG00000177565
93145,ENSG00000105088
114786,ENSG00000206579
25917,ENSG00000134077
1743,ENSG00000119689
2561,ENSG00000145864
79947,ENSG00000117682
55803,ENSG00000184060
7025,ENSG00000175745
6513,ENSG00000117394
9578,ENSG00000198752
2775,ENSG00000087258
9318,ENSG00000166200
285,ENSG00000091879
152006,ENSG00000137075
84254,ENSG00000004660
5704,ENSG00000013275
3736,ENSG00000111262
221692,ENSG00000112137
79786,ENSG00000135686
10747,ENSG00000009724
7433,ENSG00000114812
5529,ENSG00000154001
4929,ENSG00000153234
2562,ENSG00000166206
55320,ENSG00000129534
2107,ENSG00000120705
655,ENSG00000101144
93107,ENSG00000168418
1459,ENSG00000070770
54623,ENSG00000006712
6519,ENSG00000138079
81609,ENSG00000143376
54916,ENSG00000070269
85462,ENSG00000137460
6037,ENSG00000169397
23302,ENSG00000179314
57600,ENSG00000052795
27037,ENSG00000099899
8019,ENSG00000169925
7786,ENSG00000139625
1644,ENSG00000132437
342357,ENSG00000155592
1261,ENSG00000144191
85463,ENSG00000149289
9839,ENSG00000169554
56957,ENSG00000264522
5296,ENSG00000105647
23595,ENSG00000135336
18,ENSG00000183044
55680,ENSG00000204130
3752,ENSG00000171385
57509,ENSG00000129422
64097,ENSG00000129595
23143,ENSG00000136141
3786,ENSG00000184156
57555,ENSG00000169992
9569,ENSG00000006704
643677,ENSG00000175820
54514,ENSG00000152670
4292,ENSG00000076242
3783,ENSG00000104783
9688,ENSG00000102900
5295,ENSG00000145675
1832,ENSG00000096696
55690,ENSG00000175115
51586,ENSG00000099917
146664,ENSG00000167889
2137,ENSG00000012232
79832,ENSG00000060749
260434,ENSG00000169900
1788,ENSG00000119772
5798,ENSG00000054356
56479,ENSG00000185760
79726,ENSG00000103091
9945,ENSG00000131459
2033,ENSG00000100393
83992,ENSG00000077063
2890,ENSG00000155511
5007,ENSG00000110048
2893,ENSG00000152578
57704,ENSG00000070610
80351,ENSG00000107854
2889,ENSG00000107263
1186,ENSG00000103249
92949,ENSG00000178031
10351,ENSG00000141338
23241,ENSG00000179364
1789,ENSG00000088305
26074,ENSG00000089101
23187,ENSG00000019144
55636,ENSG00000171316
3678,ENSG00000161638
23316,ENSG00000111249
7468,ENSG00000109685
10274,ENSG00000118007
8701,ENSG00000105877
23135,ENSG00000132510
55107,ENSG00000131620
9759,ENSG00000068024
5205,ENSG00000081923
57680,ENSG00000100888
51780,ENSG00000120733
1659,ENSG00000067596
9126,ENSG00000108055
151056,ENSG00000163803
6833,ENSG00000006071
26115,ENSG00000170921
8499,ENSG00000139220
26960,ENSG00000172915
287,ENSG00000145362
8289,ENSG00000117713
10721,ENSG00000051341
6830,ENSG00000109111
91584,ENSG00000221866
58508,ENSG00000055609
26173,ENSG00000164880
6595,ENSG00000080503
10564,ENSG00000124198
4650,ENSG00000099331
9780,ENSG00000103335
6328,ENSG00000153253
1387,ENSG00000005339
4628,ENSG00000133026
23019,ENSG00000125107
80205,ENSG00000177200
2196,ENSG00000086570
7204,ENSG00000038382
6712,ENSG00000173898
6709,ENSG00000197694
57061,ENSG00000283122
26828,ENSG00000199377
100033453,ENSG00000201679
100463289,ENSG00000249860
2282,ENSG00000269304
100126339,ENSG00000216141
100113386,ENSG00000280213
401983,ENSG00000215812
449493,ENSG00000233531
100288485,ENSG00000256892
100033603,ENSG00000199833
150142,ENSG00000237232
100302401,ENSG00000224687
83851,ENSG00000139973
728655,ENSG00000285219
23766,ENSG00000238244
646576,ENSG00000248890
442524,ENSG00000227855
100505812,ENSG00000268001
220832,ENSG00000241735
441687,ENSG00000234911
337875,ENSG00000223345
100500846,ENSG00000265872
572558,ENSG00000224958
100463285,ENSG00000232196
283025,ENSG00000235931
100286938,ENSG00000232998
644997,ENSG00000179840
152024,ENSG00000224074
732253,ENSG00000204091
100507475,ENSG00000231908
84850,ENSG00000237009
149934,ENSG00000240108
645884,ENSG00000217327
84740,ENSG00000272620
100874253,ENSG00000224805
101409258,ENSG00000253559
645158,ENSG00000266405
283876,ENSG00000281005
100551499,ENSG00000230323
401253,ENSG00000197251
51275,ENSG00000234608
100379345,ENSG00000224020
100750225,ENSG00000253438
594840,ENSG00000248492
574029,ENSG00000183929
151507,ENSG00000224287
100288730,ENSG00000261485
63914,ENSG00000111850
253018,ENSG00000206344
23615,ENSG00000237575
100862662,ENSG00000246022
317760,ENSG00000259158
440465,ENSG00000226137
449491,ENSG00000223629
94236,ENSG00000162699
100507500,ENSG00000224057
118425,ENSG00000251321
26062,ENSG00000228211
4888,ENSG00000226306
100306951,ENSG00000236618
150538,ENSG00000225953
100132526,ENSG00000275340
92659,ENSG00000265688
644660,ENSG00000253327
399669,ENSG00000213801
149837,ENSG00000205181
728978,ENSG00000237512
401288,ENSG00000229214
101409254,ENSG00000255494
550112,ENSG00000248049
503693,ENSG00000205791
204010,ENSG00000241749
283596,ENSG00000247092
51352,ENSG00000183242
100131733,ENSG00000256262
414197,ENSG00000226245
100379249,ENSG00000234235
100505975,ENSG00000230679
100132948,ENSG00000231527
100133121,ENSG00000278763
100132948,ENSG00000231527
284123,ENSG00000178130
100289574,ENSG00000230267
644246,ENSG00000214401
440799,ENSG00000206145
221584,ENSG00000219891
8755,ENSG00000271968
100287114,ENSG00000236834
338004,ENSG00000276210
399948,ENSG00000196167
100652740,ENSG00000261359
150147,ENSG00000184385
157556,ENSG00000236939
148046,ENSG00000267493
100126791,ENSG00000235947
2856,ENSG00000214943
768097,ENSG00000231133
373861,ENSG00000188662
3192,ENSG00000153187
221883,ENSG00000240990
360205,ENSG00000229637
9808,ENSG00000122548
100874059,ENSG00000224329
284835,ENSG00000226496
100287814,ENSG00000229228
100507043,ENSG00000250366
439990,ENSG00000237523
100873955,ENSG00000248494
100507257,ENSG00000223403
317751,ENSG00000272701
100073347,ENSG00000268654
286002,ENSG00000233705
735301,ENSG00000255198
399833,ENSG00000203772
644990,ENSG00000228791
100128191,ENSG00000257167
220930,ENSG00000237036
253962,ENSG00000250107
768096,ENSG00000225978
10866,ENSG00000206337
399881,ENSG00000251557
100188953,ENSG00000225194
283303,ENSG00000236301
23614,ENSG00000265060
442421,ENSG00000184523
6702,ENSG00000229035
646600,ENSG00000163915
100128811,ENSG00000233642
378825,ENSG00000275874
727699,ENSG00000234880
100505576,ENSG00000263874
440757,ENSG00000237282
100132987,ENSG00000230417
388789,ENSG00000232388
653483,ENSG00000198221
140825,ENSG00000124257
730013,ENSG00000255277
646282,ENSG00000214313
724068,ENSG00000234178
449492,ENSG00000233238
158228,ENSG00000204860
401507,ENSG00000215112
728495,ENSG00000274355
401508,ENSG00000274583
729975,ENSG00000225872
399972,ENSG00000280832
645367,ENSG00000236969
283601,ENSG00000196273
100887755,ENSG00000231265
100289255,ENSG00000263429
150622,ENSG00000232044
100128977,ENSG00000264589
221756,ENSG00000230438
100506211,ENSG00000247095
124221,ENSG00000172460
163742,ENSG00000236253
10597,ENSG00000256060
642280,ENSG00000198155
642394,ENSG00000205696
100874054,ENSG00000228126
339674,ENSG00000205704
100130776,ENSG00000255737
100132354,ENSG00000250584
150291,ENSG00000235989
100134713,ENSG00000240889
100302691,ENSG00000224939
27437,ENSG00000229027
246705,ENSG00000178457
9597,ENSG00000164621
245912,ENSG00000242296
10301,ENSG00000176124
131909,ENSG00000175841
340286,ENSG00000164556
400236,ENSG00000258920
100874158,ENSG00000237879
389741,ENSG00000278175
100507589,ENSG00000267072
100862728,ENSG00000226510
100128640,ENSG00000229589
55539,ENSG00000237941
100874182,ENSG00000226722
283624,ENSG00000258441
574036,ENSG00000203706
492311,ENSG00000182700
100288323,ENSG00000231068
5175,ENSG00000261371
10638,-
100288287,ENSG00000206106
644714,ENSG00000230530
100874093,ENSG00000238141
90632,ENSG00000112541
401508,ENSG00000274583
100874264,ENSG00000230539
386627,ENSG00000245275
642946,ENSG00000198468
284440,ENSG00000266904
338862,ENSG00000281778
439931,ENSG00000230513
114036,ENSG00000227456
101410543,ENSG00000230266
644694,ENSG00000227255
197196,ENSG00000179219
100874021,ENSG00000226978
100506696,ENSG00000228288
100874208,ENSG00000232132
10896,ENSG00000262180
401093,ENSG00000229619
100130717,ENSG00000185837
29092,ENSG00000218510
100131213,ENSG00000237149
8294,ENSG00000276180
151300,ENSG00000236445
100289373,ENSG00000228889
118421,ENSG00000226935
101410538,ENSG00000126005
100128511,ENSG00000231920
7696,ENSG00000123870
8360,ENSG00000277157
6588,ENSG00000170290
8359,ENSG00000278637
337963,ENSG00000186980
337985,ENSG00000206104
8363,ENSG00000197238
8362,ENSG00000273542
85027,ENSG00000256235
337878,ENSG00000274749
100775104,ENSG00000230658
286333,ENSG00000231528
100128385,ENSG00000225684
100507401,ENSG00000247675
677784,ENSG00000249054
100874027,ENSG00000230115
259234,ENSG00000233316
147081,ENSG00000204650
654434,ENSG00000234912
100505826,ENSG00000227477
339290,ENSG00000263753
100130017,ENSG00000250426
144817,ENSG00000235097
201617,ENSG00000243083
414764,ENSG00000225914
100287029,ENSG00000233614
100287029,ENSG00000233614
100287596,ENSG00000236875
54090,ENSG00000227702
337979,ENSG00000186924
100379661,ENSG00000156273
100873954,ENSG00000234617
283104,ENSG00000246273
388011,ENSG00000246223
100874377,ENSG00000235285
5366,ENSG00000141682
100874241,ENSG00000236581
100129597,ENSG00000233610
100874370,ENSG00000256721
255193,ENSG00000180846
100874168,ENSG00000229443
58483,ENSG00000204148
414208,ENSG00000230565
100129075,ENSG00000186615
728431,ENSG00000233621
285205,ENSG00000240423
654412,ENSG00000226516
654835,ENSG00000218839
100124412,ENSG00000248893
100506334,ENSG00000237945
100874055,ENSG00000224177
11257,ENSG00000182165
100507567,ENSG00000269386
10778,ENSG00000257267
2003,ENSG00000213140
152302,ENSG00000186162
101410535,ENSG00000224699
645745,ENSG00000244020
100507086,ENSG00000227375
245935,ENSG00000204547
401492,ENSG00000270547
100874086,ENSG00000225263
100874286,ENSG00000254049
646396,ENSG00000235014
100874231,ENSG00000227213
100874203,ENSG00000232814
123346,ENSG00000175202
79315,ENSG00000205847
100874255,ENSG00000233672
4498,ENSG00000255986
4500,ENSG00000260549
440952,ENSG00000280739
100873965,ENSG00000229111
677779,ENSG00000214381
84847,ENSG00000146666
100507392,ENSG00000254703
51214,ENSG00000099869
400508,ENSG00000189149
100133205,ENSG00000224843
100873983,ENSG00000240175
728081,ENSG00000248197
157627,ENSG00000253230
154089,ENSG00000223586
257203,ENSG00000230366
100506436,ENSG00000227543
283422,ENSG00000180861
100874330,ENSG00000223941
100874173,ENSG00000230156
148898,ENSG00000249087
121838,ENSG00000233725
285987,ENSG00000231764
400957,ENSG00000228414
100506783,ENSG00000237380
337969,ENSG00000186965
729723,ENSG00000224165
202299,ENSG00000236882
284215,ENSG00000261520
100874018,ENSG00000235397
282980,ENSG00000234962
100887754,ENSG00000229578
100287559,ENSG00000260898
378828,ENSG00000238265
400798,ENSG00000213057
387742,ENSG00000205866
100132464,ENSG00000205865
100233209,ENSG00000247774
348825,ENSG00000180438
652995,ENSG00000214049
619344,ENSG00000253351
1518,ENSG00000234575
100505583,ENSG00000261683
50652,ENSG00000225937
100505483,ENSG00000239911
728264,ENSG00000249669
283089,ENSG00000227165
101409257,ENSG00000233893
100506311,ENSG00000233429
284889,ENSG00000218537
114044,ENSG00000215424
100505536,ENSG00000226263
100873982,ENSG00000223882
100873945,ENSG00000239718
619434,ENSG00000254008
100861522,ENSG00000225759
100533182,ENSG00000247950
645638,ENSG00000261040
100873941,ENSG00000224855
100128098,ENSG00000204832
388507,ENSG00000214189
100874123,ENSG00000177993
100874200,ENSG00000240198
442523,ENSG00000235436
100507470,ENSG00000234942
100874107,ENSG00000179141
644444,ENSG00000235156
414243,ENSG00000230417
728228,ENSG00000230176
401260,ENSG00000204092
3653,ENSG00000225585
414260,ENSG00000226808
114614,ENSG00000234883
10408,ENSG00000233718
113691,ENSG00000161149
100873946,ENSG00000230489
100874028,ENSG00000231304
388182,ENSG00000189419
283165,ENSG00000218109
100506826,ENSG00000239523
100505696,ENSG00000224660
101410542,ENSG00000251173
100874251,ENSG00000254960
201477,ENSG00000263724
399806,ENSG00000227128
79100,ENSG00000225826
338588,ENSG00000225269
79963,ENSG00000251595
399717,ENSG00000197308
284029,ENSG00000178977
54089,ENSG00000232401
144571,ENSG00000245105
100271873,ENSG00000268257
80069,ENSG00000231690
100874095,ENSG00000226482
284836,ENSG00000188660
100132911,ENSG00000233838
57291,ENSG00000226950
114915,ENSG00000224032
284593,ENSG00000230368
100874366,ENSG00000249641
283888,ENSG00000259954
728218,ENSG00000228055
440944,ENSG00000206573
100316868,ENSG00000243766
253128,ENSG00000214851
375690,ENSG00000282458
337973,ENSG00000186925
100652759,ENSG00000241572
100506660,ENSG00000245614
151477,ENSG00000181798
100131366,ENSG00000251533
100505854,ENSG00000214293
100874196,ENSG00000223815
100874197,ENSG00000223843
283902,ENSG00000260880
284085,ENSG00000265480
100130889,ENSG00000204528
643719,ENSG00000268751
401898,ENSG00000267343
100506697,ENSG00000232977
100507466,ENSG00000248079
60467,ENSG00000232416
100874323,ENSG00000253187
399706,ENSG00000229205
100874051,ENSG00000253733
439949,ENSG00000237943
220070,ENSG00000171671
100132618,ENSG00000235079
440224,ENSG00000265766
83896,ENSG00000212901
284424,ENSG00000176840
100862704,ENSG00000231473
148189,ENSG00000261824
606,ENSG00000258590
337879,ENSG00000183640
100874090,ENSG00000232287
100113404,ENSG00000205636
221718,ENSG00000183674
100128025,ENSG00000241313
729338,ENSG00000224786
649446,ENSG00000177337
100874300,ENSG00000233496
83897,ENSG00000212900
1351,ENSG00000176340
285224,ENSG00000242049
91353,ENSG00000206066
266919,ENSG00000227342
145216,ENSG00000258735
257000,ENSG00000223573
100289137,ENSG00000283486
152195,ENSG00000246082
220906,ENSG00000254635
100506433,ENSG00000259129
27442,ENSG00000241832
644873,ENSG00000245937
83598,ENSG00000268324
6290,ENSG00000166787
400709,ENSG00000161643
64002,ENSG00000227418
387647,ENSG00000274985
100505839,ENSG00000280693
285370,ENSG00000226567
54075,ENSG00000231755
100874058,ENSG00000236088
100507321,ENSG00000260565
285758,ENSG00000227502
100873976,ENSG00000227588
100874047,ENSG00000251372
255480,ENSG00000255399
100874374,ENSG00000249885
100128126,ENSG00000253302
285492,ENSG00000216560
100874042,ENSG00000230613
101409261,ENSG00000229873
100507062,ENSG00000239653
55000,ENSG00000253352
441328,ENSG00000248944
652972,ENSG00000204173
401149,ENSG00000249378
1673,ENSG00000171711
100289462,ENSG00000177257
439927,ENSG00000180869
401022,ENSG00000224189
664701,ENSG00000231205
341947,ENSG00000187581
100750326,ENSG00000251075
100507582,ENSG00000235831
399708,ENSG00000234556
100874198,ENSG00000226627
728192,ENSG00000233532
285154,ENSG00000232973
245911,ENSG00000184276
100874309,ENSG00000235397
202459,ENSG00000243775
646508,ENSG00000189348
8369,ENSG00000275663
114043,ENSG00000182912
100874012,ENSG00000255043
100852409,ENSG00000228853
94150,ENSG00000259944
283507,ENSG00000239827
100874249,ENSG00000255867
100132101,ENSG00000281909
101101773,ENSG00000257585
100506755,ENSG00000267532
100874342,ENSG00000237738
338005,ENSG00000270816
3044,ENSG00000229988
64735,ENSG00000281219
100874084,ENSG00000242370
643955,ENSG00000185037
641467,ENSG00000278156
641517,ENSG00000206034
8970,ENSG00000124635
3018,ENSG00000276410
8345,ENSG00000275713
149830,ENSG00000180259
55150,ENSG00000221916
8343,ENSG00000277224
1043,ENSG00000169442
8342,ENSG00000273703
94235,ENSG00000167414
337977,ENSG00000187005
8348,ENSG00000274641
8344,ENSG00000274290
57824,ENSG00000158497
152138,ENSG00000253548
8339,ENSG00000273802
126272,ENSG00000176401
8347,ENSG00000180596
8340,ENSG00000185130
100131902,ENSG00000232263
337966,ENSG00000184724
81854,ENSG00000122386
337976,ENSG00000184032
56967,ENSG00000227051
8346,ENSG00000278588
8420,ENSG00000242125
128312,ENSG00000196890
441150,ENSG00000221821
403339,ENSG00000214643
353144,ENSG00000244057
353142,ENSG00000185962
101410540,ENSG00000233409
79136,ENSG00000255552
100507171,ENSG00000225439
8341,ENSG00000233822
114041,ENSG00000184809
337975,ENSG00000244624
58531,ENSG00000178257
100652730,ENSG00000228705
100379174,ENSG00000235914
337974,ENSG00000244362
5350,ENSG00000198523
100133311,ENSG00000254369
202020,ENSG00000263327
645528,ENSG00000233261
338864,ENSG00000236678
283392,ENSG00000236333
337971,ENSG00000186967
326343,ENSG00000205361
646627,ENSG00000259823
1672,ENSG00000164825
219445,ENSG00000214880
375704,ENSG00000168913
552889,ENSG00000253719
84992,ENSG00000255072
641518,ENSG00000232021
100507605,ENSG00000235824
378832,ENSG00000183535
386684,ENSG00000212933
386683,ENSG00000205439
245928,ENSG00000177684
5441,ENSG00000177700
199834,ENSG00000187170
8357,ENSG00000278828
353332,ENSG00000187175
644414,ENSG00000186146
55450,ENSG00000162545
143872,ENSG00000165895
750,ENSG00000221819
613211,ENSG00000205882
245939,ENSG00000185982
9168,ENSG00000034510
647087,ENSG00000243317
653604,ENSG00000183598
51651,ENSG00000141378
29923,ENSG00000135245
644844,ENSG00000233041
100288486,ENSG00000248472
440051,ENSG00000204571
148930,ENSG00000162456
641654,ENSG00000221932
8350,ENSG00000275714
387763,ENSG00000187479
9220,ENSG00000221995
100505893,ENSG00000248228
100128731,ENSG00000228474
100873948,ENSG00000250095
100874242,ENSG00000241101
1517,ENSG00000266217
163732,ENSG00000179862
100750325,ENSG00000286061
260434,ENSG00000169900
646113,ENSG00000186369
100507027,ENSG00000227877
641638,ENSG00000245910
100506555,ENSG00000242242
100506462,ENSG00000249700
613210,ENSG00000205884
196549,ENSG00000229715
117156,ENSG00000164265
140828,ENSG00000259974
100874127,ENSG00000230710
646024,ENSG00000218358
285961,ENSG00000120555
285834,ENSG00000228789
284034,ENSG00000179136
729082,ENSG00000247556
2791,ENSG00000127920
2877,ENSG00000176153
158314,ENSG00000225511
101410541,ENSG00000254934
154442,ENSG00000203808
5370,ENSG00000169040
161635,ENSG00000223518
100093630,ENSG00000269893
594842,ENSG00000248690
440278,ENSG00000205771
100874041,ENSG00000228598
100131814,ENSG00000231028
414245,ENSG00000236756
246312,ENSG00000240770
283480,ENSG00000243319
144481,ENSG00000246985
100874184,ENSG00000224851
145200,ENSG00000258512
171022,ENSG00000225969
100509894,ENSG00000235903
729234,ENSG00000231584
100289211,ENSG00000278811
353131,ENSG00000186844
54088,ENSG00000225298
100192378,ENSG00000253661
196047,ENSG00000229847
619351,ENSG00000251191
100873935,ENSG00000225602
100886964,ENSG00000259104
100507240,ENSG00000278338
144360,ENSG00000197503
100507057,ENSG00000228109
100130418,ENSG00000237438
100505681,ENSG00000268061
645687,ENSG00000258791
5369,ENSG00000168967
100874326,ENSG00000233756
100526771,ENSG00000255274
100462977,ENSG00000256618
100462983,ENSG00000256222
100463486,ENSG00000255823
400120,ENSG00000180440
100874282,ENSG00000236996
353132,ENSG00000196734
100128054,ENSG00000268894
79940,ENSG00000233237
100874234,ENSG00000256025
645332,ENSG00000160172
100379251,ENSG00000175206
723809,ENSG00000225329
643714,ENSG00000249231
100506649,ENSG00000255857
245937,ENSG00000180383
100885780,ENSG00000224257
100874275,ENSG00000250223
100885781,ENSG00000226846
285266,ENSG00000223797
100874139,ENSG00000236176
101101772,ENSG00000235180
554202,ENSG00000171889
100507034,ENSG00000237399
100885795,ENSG00000232455
100506068,ENSG00000245598
100874194,ENSG00000223392
647946,ENSG00000267374
207107,ENSG00000225383
100506765,ENSG00000239877
284576,ENSG00000226235
100874032,ENSG00000230082
100130933,ENSG00000259120
100874114,ENSG00000173811
283673,ENSG00000212766
644128,ENSG00000223508
84983,ENSG00000255650
375719,ENSG00000186466
100862692,ENSG00000223692
55018,ENSG00000167117
400238,ENSG00000233208
91149,ENSG00000228016
100130231,ENSG00000245164
100861402,ENSG00000227617
100874137,ENSG00000226317
100874147,ENSG00000229437
100309464,ENSG00000248550
100379220,ENSG00000215367
100874243,ENSG00000226017
100128081,ENSG00000234336
101410544,ENSG00000235848
404201,ENSG00000180769
404663,ENSG00000248131
100874204,ENSG00000250218
284185,ENSG00000185168
100505566,ENSG00000228221
285189,ENSG00000240935
142913,ENSG00000223820
348021,ENSG00000232685
132241,ENSG00000251474
285456,ENSG00000234492
100874212,ENSG00000236051
221262,ENSG00000203799
285735,ENSG00000231023
161159,ENSG00000259062
730198,ENSG00000226819
9228,ENSG00000198010
100885779,ENSG00000258609
404665,ENSG00000226800
140875,ENSG00000233354
642819,ENSG00000243660
100852408,ENSG00000248730
399876,ENSG00000254622
8303,ENSG00000184602
441108,ENSG00000197536
100652846,ENSG00000246627
26138,ENSG00000215117
317648,ENSG00000249673
148824,ENSG00000284824
100874150,ENSG00000229557
100862679,ENSG00000230292
100144596,ENSG00000125514
100861520,ENSG00000224122
200261,ENSG00000233746
100129196,ENSG00000186056
552859,ENSG00000280725
10962,ENSG00000213190
100287569,ENSG00000196668
389715,ENSG00000257198
100133545,ENSG00000226416
644076,ENSG00000257780
23782,ENSG00000234479
100885796,ENSG00000240012
284998,ENSG00000234177
100885798,ENSG00000231814
100189589,ENSG00000237737
221241,ENSG00000179676
399959,ENSG00000255248
100874361,ENSG00000249553
389376,ENSG00000196260
100288428,ENSG00000227110
100507178,ENSG00000281207
100874052,ENSG00000253394
643529,ENSG00000232229
93082,ENSG00000163121
283982,ENSG00000177338
347127,ENSG00000240632
164380,ENSG00000204663
100874083,ENSG00000240596
100873939,ENSG00000250930
283738,ENSG00000260305
100852410,ENSG00000229956
100507524,ENSG00000243069
100216001,ENSG00000231298
100499467,ENSG00000227036
100505495,ENSG00000267107
80086,ENSG00000243910
79986,ENSG00000242779
388719,ENSG00000203729
79104,ENSG00000225746
121952,ENSG00000250878
642006,ENSG00000224723
26238,ENSG00000146521
644759,ENSG00000229009
728723,ENSG00000250802
728409,ENSG00000229086
790952,ENSG00000265992
100129354,ENSG00000236409
100874353,ENSG00000232082
100861510,ENSG00000229356
340037,ENSG00000246334
728855,ENSG00000226067
440519,ENSG00000196081
389633,ENSG00000251402
79804,ENSG00000237125
100874236,ENSG00000224574
285194,ENSG00000243197
84520,ENSG00000170270
158257,ENSG00000230262
642597,ENSG00000231824
283491,ENSG00000274052
28955,ENSG00000182108
253943,ENSG00000185728
440119,ENSG00000250208
401431,ENSG00000204934
151234,ENSG00000237223
26220,ENSG00000237517
348751,ENSG00000226124
100885775,ENSG00000278910
100130197,ENSG00000228237
114038,ENSG00000185186
25774,ENSG00000276950
440584,ENSG00000227533
146336,ENSG00000261713
29796,ENSG00000184076
153469,ENSG00000280780
79095,ENSG00000171159
407975,ENSG00000215417
100874037,ENSG00000241648
284233,ENSG00000265787
388524,ENSG00000225178
55449,ENSG00000215256
